1,5.520636105744667
2,7.184817984854503
3,7.813119922275812
4,6.339944751098059
5,6.7924381218704335
6,11.80604196785974
7,11.08187765193708
8,8.530518567529567
9,8.234368829463685
10,10.466765731922226
11,7.127025556254979
12,10.81930623489065
,0.0
